Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaEstadia,Ciudad,Atraccion,TituloReview
Única avenida en zona hotelera,"Es la única avenida para entrar y salir de la zona hotelera, salvó algunos escasos camellones cuidados, no hay mucho atractivo como tal. Además como el calor es poco factible la caminata o bicicleta por tramos largos, así que si te planeas desplazar por largos trayectos lo mejor es tomar el autobús ($12) que pasa constantemente las 24 hrs. Los Uber no toman pedidos desde la zona hotelera por el tema de los taxistas malandros que quieren cobrar tarifas exorbitantes, pero también eso permite que si te ven esperando Uber se te acerquen y terminen aceptado en viaje hasta por la mitad de precio que hubiera sido en Uber jeje ",desconocido,3,"Ciudad de México, México",2020-09-01,Cancun,Avenida Kukulkan,"Única avenida en zona hotelera. Es la única avenida para entrar y salir de la zona hotelera, salvó algunos escasos camellones cuidados, no hay mucho atractivo como tal. Además como el calor es poco factible la caminata o bicicleta por tramos largos, así que si te planeas desplazar por largos trayectos lo mejor es tomar el autobús ($12) que pasa constantemente las 24 hrs. Los Uber no toman pedidos desde la zona hotelera por el tema de los taxistas malandros que quieren cobrar tarifas exorbitantes, pero también eso permite que si te ven esperando Uber se te acerquen y terminen aceptado en viaje hasta por la mitad de precio que hubiera sido en Uber jeje."
"Muy bonita experiencia, algo de calor pero es propio de un lugar a nivel del mar.","Excelente sus condiciones; apto de un puerto vacacional. Muy limpio y muy bonita avenida, con muchas palmeras, sus cocos no sé por qué no los cortan para comercio.",desconocido,5,"Monterrey, México",2020-07-01,Cancun,Avenida Kukulkan,"Muy bonita experiencia, algo de calor pero es propio de un lugar a nivel del mar. Excelente sus condiciones; apto de un puerto vacacional. Muy limpio y muy bonita avenida, con muchas palmeras, sus cocos no sé por qué no los cortan para comercio."
Traslado,"Av principal en de Zona Hotelera con 27 km de longitud que conecta a la ciudad y al aeropuerto internacional de Cancun, en esta avenida podrás encontrar trasporte publicó autobús que podrás tomar afuera de tu hotel para trasladarte a los principales centros comerciales y playas del destino. ",desconocido,4,"Cancún, México",2020-06-01,Cancun,Avenida Kukulkan,"Traslado. Av principal en de Zona Hotelera con 27 km de longitud que conecta a la ciudad y al aeropuerto internacional de Cancun, en esta avenida podrás encontrar trasporte publicó autobús que podrás tomar afuera de tu hotel para trasladarte a los principales centros comerciales y playas del destino."
Caminata,Salimos a caminar por el Boulevard y Es muy limpio y verde podes sacarte muchas fotos andar el bici caminata correr muy lindo ,desconocido,5,"San Luis, Argentina",2020-03-01,Cancun,Avenida Kukulkan,Caminata. Salimos a caminar por el Boulevard y Es muy limpio y verde podes sacarte muchas fotos andar el bici caminata correr muy lindo.
Agradable,"Esta avenida te invita a que disfrutes y ames caminar por ella, es muy ameno el trayecto para llegar a donde uno se hospeda.Me encantó",desconocido,5,anonimo,2020-03-01,Cancun,Avenida Kukulkan,"Agradable. Esta avenida te invita a que disfrutes y ames caminar por ella, es muy ameno el trayecto para llegar a donde uno se hospeda.Me encantó."
Facil,"Es una avenida que conecta toda la zona hoteler con el centro de cancun. Pasan loa colectivos R1 R2, una vans pequeñas que te van llevando al centro de cancun. Paran en todos los hoteles. Solo hay que decirle al chofer. Es un sistema economico para ir a playa del carmen o a tulum.",desconocido,4,"Santa Fe, Argentina",2020-03-01,Cancun,Avenida Kukulkan,"Facil. Es una avenida que conecta toda la zona hoteler con el centro de cancun. Pasan loa colectivos R1 R2, una vans pequeñas que te van llevando al centro de cancun. Paran en todos los hoteles. Solo hay que decirle al chofer. Es un sistema economico para ir a playa del carmen o a tulum."
Hermosa Avenida,"Una avenida que permite disfrutar de la naturaleza unida al avance de la ciudad. Hoteles y lugares para disfrutar la comida y sus espacios. Permite ir a pie, en bici, en auto.",desconocido,5,Colombia,2020-02-01,Cancun,Avenida Kukulkan,"Hermosa Avenida. Una avenida que permite disfrutar de la naturaleza unida al avance de la ciudad. Hoteles y lugares para disfrutar la comida y sus espacios. Permite ir a pie, en bici, en auto."
peligrosa,"Es la principal de la zona hotelera. Por mas que te cobran un impuesto de limpieza se ve que no llega hasta acá. tiene veredas muy angostas y el  trafico en Cancún es malisimo, no respetan nada...  Sueles encontrarte con alguna que otra lagartija por ahi",desconocido,3,"Buenos Aires, Argentina",2020-02-01,Cancun,Avenida Kukulkan,"peligrosa. Es la principal de la zona hotelera. Por mas que te cobran un impuesto de limpieza se ve que no llega hasta acá. tiene veredas muy angostas y el  trafico en Cancún es malisimo, no respetan nada...  Sueles encontrarte con alguna que otra lagartija por ahi."
Avenida principal eje hotelero y comercial,"La avenida principal de la zona hotelera , la gran mayoría de los hoteles están en ella , hay 2 mall y gran cantidad de restaurant. Es caminable pero larga , se puede tomar locomoción o taxis   , en su punto central ( centro de la zona hotelera) están la mayoría de las atracciones. Permite poder ubicarse muy fácil. ",desconocido,4,"Santiago, Chile",2020-02-01,Cancun,Avenida Kukulkan,"Avenida principal eje hotelero y comercial. La avenida principal de la zona hotelera , la gran mayoría de los hoteles están en ella , hay 2 mall y gran cantidad de restaurant. Es caminable pero larga , se puede tomar locomoción o taxis   , en su punto central ( centro de la zona hotelera) están la mayoría de las atracciones. Permite poder ubicarse muy fácil."
Policía cazaturistas,"Aquí es donde la policía de tránsito te pide dinero, su mordidaUna verguenza de la gen Te qué debería cuidar al turista, se abusanNo dejes que te quiten tu licencia, diles que vayan a la comisaría, no te dejes coimear resiste!!",desconocido,1,"Córdoba, Argentina",2020-02-01,Cancun,Avenida Kukulkan,"Policía cazaturistas. Aquí es donde la policía de tránsito te pide dinero, su mordidaUna verguenza de la gen Te qué debería cuidar al turista, se abusanNo dejes que te quiten tu licencia, diles que vayan a la comisaría, no te dejes coimear resiste!!."
Avenida muy sola,"La avenida esta muy sola y los camiones manejan muy brusco en la zona hotelera pues yo viaje con mi esposa y mi hijo menor y no te dan oportunidad de bajarte, se arrancan de inmediato",desconocido,3,anonimo,2020-02-01,Cancun,Avenida Kukulkan,"Avenida muy sola. La avenida esta muy sola y los camiones manejan muy brusco en la zona hotelera pues yo viaje con mi esposa y mi hijo menor y no te dan oportunidad de bajarte, se arrancan de inmediato."
Recorrido en bicicleta,"Acostumbro ir al menos una ves al mes a pasear en bicicleta en esta avenida, ya que reúne todas las condiciones de seguridad y tranquilidad que busco.Cuenta con una pista para bicicletas y para aquellos que gustan de ejercitarse y otra específica pata peatones. La mayor parte del recorrido está cubierto de frondosa vegetación, donde además se pueden apreciar ocasionalmente animales autóctonos, como iguanas y garzas.La avenida recorre toda la zona hotelera, por lo que es bastante concurrida en algunos sectores, se pueden encontrar en ella tiendas de conveniencia, farmacias, restaurantes y atracciones turísticas.Muy recomendable para ir en familia o hacer ejercicio",desconocido,5,"Cancún, México",2020-02-01,Cancun,Avenida Kukulkan,"Recorrido en bicicleta. Acostumbro ir al menos una ves al mes a pasear en bicicleta en esta avenida, ya que reúne todas las condiciones de seguridad y tranquilidad que busco.Cuenta con una pista para bicicletas y para aquellos que gustan de ejercitarse y otra específica pata peatones. La mayor parte del recorrido está cubierto de frondosa vegetación, donde además se pueden apreciar ocasionalmente animales autóctonos, como iguanas y garzas.La avenida recorre toda la zona hotelera, por lo que es bastante concurrida en algunos sectores, se pueden encontrar en ella tiendas de conveniencia, farmacias, restaurantes y atracciones turísticas.Muy recomendable para ir en familia o hacer ejercicio."
Paseo en Bicicleta,"Excelente para ir con la bicicleta y recorrer tranquilo y sin prisa esta avenida, puedes pararte en alguna entrada a las playas y apreciarlas. Tener cuidado cuando llegas al hotel Grand Fiesta Americana Coral Beach ya que debes cruzar la calle y se pierde un poco la ciclopista.",desconocido,4,"Ciudad de México, México",2019-11-01,Cancun,Avenida Kukulkan,"Paseo en Bicicleta. Excelente para ir con la bicicleta y recorrer tranquilo y sin prisa esta avenida, puedes pararte en alguna entrada a las playas y apreciarlas. Tener cuidado cuando llegas al hotel Grand Fiesta Americana Coral Beach ya que debes cruzar la calle y se pierde un poco la ciclopista."
Un paseo muy agradable y seguro,En cuanto ala seguridad no hay ningún a observación lo único que se notó fue un poco de olor a caño de restó es una zona muy tranquila.,desconocido,5,anonimo,2020-01-01,Cancun,Avenida Kukulkan,Un paseo muy agradable y seguro. En cuanto ala seguridad no hay ningún a observación lo único que se notó fue un poco de olor a caño de restó es una zona muy tranquila.
"Hermosa, limpia y gigante Avenida","Esta avenida bordea toda la zona hotelera. Lo que más me impresionó es su limpieza. También son bonitas las muchas palmeras , de diversas especies, que adornan en todo su recorrido. Además impresionan las tremendas edificaciones de blancos hoteles. Las plazas (malls) son un atractivo aparte, especialmente, aquella que tiene un delfinario. La actividad nocturna en la parte bohemia de esta avenida es toda una invitación a la diversión y al trasnoche. Se puede recorrer la avenida en Turibus o en un bus local. Además, hay una laguna de un profundo color verde, casas de personajes famosos,  ...",desconocido,5,"San Antonio, Chile",2020-02-01,Cancun,Avenida Kukulkan,"Hermosa, limpia y gigante Avenida. Esta avenida bordea toda la zona hotelera. Lo que más me impresionó es su limpieza. También son bonitas las muchas palmeras , de diversas especies, que adornan en todo su recorrido. Además impresionan las tremendas edificaciones de blancos hoteles. Las plazas (malls) son un atractivo aparte, especialmente, aquella que tiene un delfinario. La actividad nocturna en la parte bohemia de esta avenida es toda una invitación a la diversión y al trasnoche. Se puede recorrer la avenida en Turibus o en un bus local. Además, hay una laguna de un profundo color verde, casas de personajes famosos,  ..."
Mejora Continua,"En repavimentacion por lo que esta mejorando, poco a poco pero sustancialmente, ya que en la zona del centro comercial La Isla ya había demasiados baches, pero esta en mejores condiciones ahora. ",desconocido,5,"Cancún, México",2020-02-01,Cancun,Avenida Kukulkan,"Mejora Continua. En repavimentacion por lo que esta mejorando, poco a poco pero sustancialmente, ya que en la zona del centro comercial La Isla ya había demasiados baches, pero esta en mejores condiciones ahora."
Bonito pero insuficiente,"Es la unica arteria para llegar a la zona hotelera, por lo que actualmente se congestiona sobre todo a los horas pico y es muy lenta en la zona de los bares; ojala la ciudad haga algo para buscar una solucion y que haya una via rapida y otra lenta o construir un paso a desnivel o un puente a traves de la laguna.",desconocido,4,"San Diego, CA",2019-08-01,Cancun,Avenida Kukulkan,"Bonito pero insuficiente. Es la unica arteria para llegar a la zona hotelera, por lo que actualmente se congestiona sobre todo a los horas pico y es muy lenta en la zona de los bares; ojala la ciudad haga algo para buscar una solucion y que haya una via rapida y otra lenta o construir un paso a desnivel o un puente a traves de la laguna."
CALLES ZONA HOTELERA,"calles en excelente estado muy bien señalizadas y con zonas verdes muy bien cuidadas, rutas de buses con paso constante, a un precio muy bajo y favorable, buses en excelente estado, conductores con excelente presentacion personal y con una gran cordialidad.",desconocido,5,anonimo,2019-10-01,Cancun,Avenida Kukulkan,"CALLES ZONA HOTELERA. calles en excelente estado muy bien señalizadas y con zonas verdes muy bien cuidadas, rutas de buses con paso constante, a un precio muy bajo y favorable, buses en excelente estado, conductores con excelente presentacion personal y con una gran cordialidad."
