TituloReview,Ciudad,Clasificacion_Subjetividad,TotalFrases,FrasesSubjetivas,FrasesObjetivas,ClasificacionPorFrases,EsMixta,PorcentajeSubjetivo,PorcentajeObjetivo
Best museum in CMDX! Incredible museum and such a great way to spend a few hours in beautiful CMDX! So many incredible exhibits and such an architectural marvel.,CDMX,Subjetiva,3,3,0,Subjetivo,False,100.0,0.0
espectacular remodelación El centro histórico de viejo Mazatlán es una de los lugares donde tienes que venir cuando piensas en Mazatlán piezas en playa pero el centro histórico vale la pena,Mazatlan,Subjetiva,2,2,0,Subjetivo,False,100.0,0.0
"Mi dia en Acuario Michin No me gusta que te cobren todas la sinteracciones adentro , terminas pagando el doble de lo quevpagas a la entrada . Lo ideal sería que te armaran paquetes desde la entrada para saber desde un inicio el verdadero valor . Hace falta más personal , hay muchisima gente, no encuentras quien te pueda resolver una pregunta hasta de donde esta el baño, el lugar es muy grande . En el área de brincolines sacan a los niños que ya entraron y bo los dejan ponerse sus zapatos adentro , los niños tienen que sentarse en el suelo sucio para ponerse sus zapatos . Muy caro",CDMX,Mixta,6,6,0,Subjetivo,False,100.0,0.0
"Catedral muy bonita Muy bonita, no diría que es la iglesia más hermosa de Puebla, pero creo que definitivamente debes visitarla una vez que estés en el centro de la ciudad. Me gusta más la arquitectura exterior que la interior.",Puebla,Mixta,3,3,0,Subjetivo,False,100.0,0.0
"Me gusta ir de museo en mi cumpleaños :) La arquitectura de las fachadas es fascinante al igual que la manera en la que van trasladándote los espacios de una sala a otra, el final del recorrido es la cereza del pastel al presenciar un tipo de fuente tan peculiar, una buena opción para vivir una experiencia única en Puebla y conocer más sobre el arte barroco.",Puebla,Subjetiva,2,2,0,Subjetivo,False,100.0,0.0
"¡Hermosas playas! ¡Grandes restaurantes! ¡El mejor lugar para estar! Realmente disfruté de las playas, restaurantes y bares de esta zona. Mucho que hacer. Los lugareños son súper agradables y se preocupan por que lo pases genial.",Puerto Vallarta,Subjetiva,6,6,0,Subjetivo,False,100.0,0.0
Plaza Machado muy bonita Preciosa plaza en el corazón de la sección más antigua. Gran variedad de restaurantes y animada cultura local. Muchos de los restaurantes tienen música en vivo por la noche.,Mazatlan,Mixta,4,2,2,Mixta,True,50.0,50.0
A great walk in Mexico City. This is a great add on to a walk through San Angel. There are many cafes and markets and a nice central square. It is worth a visit.,CDMX,Mixta,4,3,1,Mixta,True,75.0,25.0
"Bien vale la pena el tiempo El Malecón y sus alrededores son animados y llenos de energía, no importa la hora del día o de la noche. Es un lugar maravilloso para dar un paseo, extendiéndose de un extremo a otro, con mucho que ver y hacer en el camino. Lleno de tiendas, restaurantes, clubes, obras de arte, vendedores y artistas callejeros, siempre hay algo que sucede. Si tiene la oportunidad, camine toda la longitud para empaparse de las impresionantes vistas al océano, el ambiente vibrante y la mezcla única de vistas, sonidos y sabores que hacen que este lugar sea tan especial.",Puerto Vallarta,Subjetiva,5,4,1,Mixta,True,80.0,20.0
"Hermoso art déco Claramente uno de los hitos de la Ciudad de México, destacada arquitectura del Art Déco con clara influencia del arte indígena.",CDMX,Subjetiva,2,2,0,Subjetivo,False,100.0,0.0
"Playa ubicada zona comercial Ubicada en la zona hotelera cerca de los comercios, esta playa tiene su parador, si bien es pequeña, cuenta con todo sus infraestructura que la hace especial.",Cancun,Mixta,2,0,2,Objetivo,False,0.0,100.0
Guias muy experimentado y execelente trato todo muyyyy seguro Toda la comida muy rica execelente servicio muyyyy recomendado Guias muy experimentado y execelente trato todo muyyyy seguro Toda la comida muy rica execelente servicio muyyyy recomendado,Puerto Vallarta,Subjetiva,4,4,0,Subjetivo,False,100.0,0.0
"Bastante x En un pedacito de playa nada más, limpia, con poca sombra, muchos huecos y arena muy gruesa …… molesta, hay regaderas gratis",Cancun,Mixta,2,2,0,Subjetivo,False,100.0,0.0
"HORRIBLE Ojalá hubiera visto las reseñas antes de ir. ¡Playa Sur fue horrible!Nos dijeron que enviarían a alguien para que nos recogiera y nos llevara de regreso. Nadie nos recogió ni nos llevó de regreso. Desde el momento en que subimos al barco hasta el momento en que regresamos, nadie sabía lo que estaba pasando.Aterrizamos en Stone Island, demasiada gente y poco transporte. Ellos un pequeño grupo de nosotros en una pequeña tienda durante más de una hora y media. ¡Sin comunicación, sin nada! ! Si las personas que conducían los tractores no hubieran regresado por el siguiente grupo, nunca nos hubiéramos ido del lugar.Cuando finalmente llegamos al restaurante, el tipo dice que lo siente pero que solo se encarga de la comida y nada más. Las personas que manejan el transporte básicamente no son su problema. Su responsabilidad es servirnos rápidamente. La comida que te sirven la puedes conseguir en cualquier parte, no es nada del otro mundo. Tomé mejores bebidas en mi vuelo que en Stone Island.Para resumir, nunca encontramos a las personas con las que queríamos hablar, y nos fuimos en el primer bote que regresó. No verifican nada, por lo que no saben quién va a dónde de todos modos. Estaba disgustado con la chica en el bote en el camino de regreso. Lo dijo en broma, pero dijo que si no lo pasábamos bien, ¡te tirarían del barco y no se lo dirían a nadie! ! Pero en su pequeño discurso mencionó cómo regresaron para ayudar a Playa Sur porque, sorprendentemente, Playa Sur contrató a demasiadas personas. . ¡YA PIENSAS! ! ! !Y alguien debería revisar esos caballos, se veían enfermos y desnutridos¡NUNCA MÁS! ! ! PLAYA SUR ESTABA HORRIBLE",Mazatlan,Subjetiva,19,10,9,Mixta,True,52.63157894736842,47.368421052631575
"Visita obligada en Vallarta. Si vienes a Vallarta el el sitio obligado para visitar y caminar viendo las esculturas , y todo lo que hay , puedes comer un helado, un elote, tomar una cheve, un refresco, comprar recuerditos y la vista al mar es espectacular.",Puerto Vallarta,Mixta,2,2,0,Subjetivo,False,100.0,0.0
"Horrible NO recomiendo para nada! Los espacios poco acorde para el tamaño de los animales,  muy descuidado, apenas colocan ventiladores en lugares cerrados, no tienen control ni personas guías para señalar recorridos.",Mazatlan,Subjetiva,3,3,0,Subjetivo,False,100.0,0.0
"Siempre pasa algo Hay muchos buenos restaurantes en la plaza y es limpio y encantador. Cuando los cruceros están adentro, siempre hay actuaciones por la tarde y por la noche. Es una zona segura para pasear y disfrutar viendo a la gente pasar. Hay buenas tiendas cerca.",Mazatlan,Mixta,5,3,2,Mixta,True,60.0,40.0
"Realidad vs facturación, no ha cambiado Stone Island NO es una isla, es la punta de una península (con otras playas) a la que se puede llegar en coche. . . Los taxis van y vienen desde allí. . . tomamos un taxi de regreso a nuestro hotel, porque el viaje a la 'isla' no fue agradable (hija mareada). ¡NO hace falta tomar ningún barco para llegar a la 'isla'! Coge un taxi, es más barato y no te arriesgas a marearte antes de intentar comer en Stone Island.Si toma el bote grande, sale al Golfo de California (no estoy seguro de dónde comienza el Océano Pacífico oficial aquí) a una isla muy pequeña con foca (s), principalmente como relleno de tiempo, antes de regresar al opuesto. lado del canal desde donde cargó el barco, para descargar en 'Stone Island'. Usted desembarca del bote y se sube a un remolque agrícola con asientos de banco de madera, para ser arrastrado por un tractor hasta el área de la playa. . . por qué tenemos recuerdos duraderos de John Deere como vehículo de transporte.Me sorprendió descubrir que la misma farsa se perpetra contra los turistas incluso hoy en día.",Mazatlan,Mixta,11,4,7,Mixta,True,36.36363636363637,63.63636363636363
"La isla. Muy bonita la plaza, la experiencia en el carrito de golf increíble con Ricardo! Muy bonitas las tiendas que hay y muy amable la gente.",Cancun,Mixta,3,2,1,Mixta,True,66.66666666666666,33.33333333333333
¡Noche llena de diversión! ¿En qué otro lugar del mundo puedes encontrar un lugar donde la vida nocturna esté sucediendo en la playa? ! La fiesta no acaba hasta que has dejado de bailar y nos gustó mucho el ambiente que se respiraba en la zona.,Puerto Vallarta,Subjetiva,3,3,0,Subjetivo,False,100.0,0.0
"Must visit when visiting CDMX This was such a wonderful place to visit, it was great to walk through the house & see all of her artwork. The house itself is a piece of art. Definitely book in advance as it sells out. Also really enjoyed the exhibition featuring some of Frida’s dresses and clothing. Quick easy uber ride from CDMX.",CDMX,Mixta,6,3,3,Mixta,True,50.0,50.0
"Un símbolo de la zona hotelera y de todo Cancún La avenida Kukulcán a lo largo de sus 26 kms. une todos los hoteles de la zona hotelera de norte a sur, inicia saliendo de Cancún y termina cerca del acceso al aeropuerto. Las numerosas líneas de ""camiones"" (ómnibus) trasladan a los turistas de los hoteles más distantes a la zona más céntrica y viceversa.",Cancun,Objetiva,3,1,2,Mixta,True,33.33333333333333,66.66666666666666
"Hermoso lugar Este lugar es hermoso si te gusta cómo dicen “ chacharear”... encontrarás cosas típicas, Artesanias, artículos viejos y pocas antigüedades!!!!! ... un lugar icono de la ciudad",Puebla,Mixta,4,3,1,Mixta,True,75.0,25.0
"Mi Visita Lo que no me gustó fue la falta de aire acondicionado en el lugar, se siente mucho calor, el personal para ingresar nada amigable y lo que si me gustó fueron las capibaras, tarántulas y los juegos",CDMX,Mixta,2,1,1,Mixta,True,50.0,50.0
"Vista de 360 grados de todo. Se recomienda hacer esta caminata por la mañana, antes de que haga demasiado calor. No es una distancia larga pero es un camino empinado que te lleva a cientos de escaleras que te llevan a la cima. Una vez allí, serás recompensado con la mejor vista que encontrarás de prácticamente todo PV.",Puerto Vallarta,Mixta,4,1,3,Mixta,True,25.0,75.0
Horarios poco fiables No creas en el horario de una hora por trayecto entre Tortugas y Isla MujeresNo son confiables. Tienen un horario separado en el puerto real,Cancun,Mixta,4,3,1,Mixta,True,75.0,25.0
Impresionante Definitivamente se volvió uno de mis ligares favoritos por el diseño y la estructura. Es demasiado impresionante.,Puebla,Subjetiva,3,3,0,Subjetivo,False,100.0,0.0
Magnífico Absolutamente impresionante. Una visita obligada cuando en Puebla. Es fácil caminar hasta la concurrida calle 5 de mayu. La capilla está dentro de la iglesia Santo Domingo en el lado izquierdo del altar.,Puebla,Mixta,5,3,2,Mixta,True,60.0,40.0
"Una de las iglesias más hermosas. Parte de nuestra estadía anual este año incluyó la Semana Santa y fue realmente sorprendente e impresionante ver la iglesia y las celebraciones que se estaban llevando a cabo. El interior también está lleno de belleza. Religioso o no, vale la pena detenerse a verlo.",Puerto Vallarta,Mixta,4,4,0,Subjetivo,False,100.0,0.0
🔹️▫️Catedral de Puebla ▫️🔹️ Es muy bella la Catedral de Puebla  inmueble importante del Centro histórico de la Ciudad. Cuenta con buen mantenimiento,Puebla,Mixta,3,2,1,Mixta,True,66.66666666666666,33.33333333333333
"Déception La playa en si es muy linda el GRAN PROBLEMA es la gente que va a comer y bebe alcohol, con musica super fuerte.. Dejan toda pero toda la suciedad en las playas hace 11 años que vengo a cancun y en estos ultimos tres el deterioro es visible... Mucha mucha pero mucha basura.. Es una gran pena que ni la gente, ni las autoridades hagan algo.. Y quiero aclarar no son turistas son LOCALES.. Los que mas ensucian..Como no valorizan la belleza que tienen",Cancun,Subjetiva,8,8,0,Subjetivo,False,100.0,0.0
"Me encantó!!! Las aguas son cristalinas y muy calmadas, son perfectas para nadar, recomiendo llevar sombrilla, agua y comida.",Mazatlan,Subjetiva,2,2,0,Subjetivo,False,100.0,0.0
"Isla de la Piedra (Isla de las Piedras) Estuve en la isla (en realidad una península) durante tres semanas, Julio's Adventure Tours me dio un recorrido y quería pasar un tiempo allí, así que me dejó en un hotel y regresó y me recogió 3 semanas más tarde para algunos otros tours que proporcionó.Muchos restaurantes para elegir, muchas personas amables y serviciales.La isla es tranquila y todo cierra alrededor de las 6:00 p. m., pero el viaje en bote a Mazatlán es un viaje de siete minutos para tomar un Uber e ir a donde quieras.",Mazatlan,Mixta,3,1,2,Mixta,True,33.33333333333333,66.66666666666666
"Jet Ski Capitán charly era increíble, nos ayudó a mí y amigo cada vez que nos caíamos de las motos acuáticas. Recomendaría 1000% a amigos y familiares para salir de nuevo.",Cancun,Subjetiva,2,2,0,Subjetivo,False,100.0,0.0
