Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia,Ciudad,Atraccion,TituloReview
Visita rápida.,"Me encantó el lugar. Es pequeño pero cumple con lo necesario. El acuario muy bonito. Y la experiencia con delfines está al top. Todos muy amables, pendientes de que recibas la experiencia que solicitas, me encantó que dan toallas, lockers y hay agua caliente para la ducha después de bañarse.  La actividad es un ahora y el lugar está en el centro de la zona hotelera por lo que es de fácil acceso y todo dura unas 2 horas y media. Eso me encantó porque se pueden hacer cosas el resto del dia.",Solitario,5,"Cancún, México",2024-02-03,2024-02-01,Cancun,Acuario Interactivo,"Visita rápida. Me encantó el lugar. Es pequeño pero cumple con lo necesario. El acuario muy bonito. Y la experiencia con delfines está al top. Todos muy amables, pendientes de que recibas la experiencia que solicitas, me encantó que dan toallas, lockers y hay agua caliente para la ducha después de bañarse.  La actividad es un ahora y el lugar está en el centro de la zona hotelera por lo que es de fácil acceso y todo dura unas 2 horas y media. Eso me encantó porque se pueden hacer cosas el resto del dia."
Bonito pero muy caro,Realmente muy caro para lo que es. Haces el recorrido en unos minutos.Es especialmente interesante para aquellos que quieran nadar o acariciar delfines.Estábamos con 2 niños. No estábamos interesados en la actividad con los delfines.,Familia,4,St Martin,2024-01-07,2024-01-01,Cancun,Acuario Interactivo,Bonito pero muy caro Realmente muy caro para lo que es. Haces el recorrido en unos minutos.Es especialmente interesante para aquellos que quieran nadar o acariciar delfines.Estábamos con 2 niños. No estábamos interesados en la actividad con los delfines.
FOTOGRAFÍAS MUY CARAS,"Todo estuvo bien, a excepción del costo de FOTOS exageradamente costoso, poder interactuar con las Estrella de mar, las mantarayas y ver peces fue muy bueno. El acuario es pequeño, pero vale la pena",Familia,4,"Ciudad de México, México",2024-01-03,2023-12-01,Cancun,Acuario Interactivo,"FOTOGRAFÍAS MUY CARAS Todo estuvo bien, a excepción del costo de FOTOS exageradamente costoso, poder interactuar con las Estrella de mar, las mantarayas y ver peces fue muy bueno. El acuario es pequeño, pero vale la pena"
Pack de fotos impagable!!!,"Hoy fui con mis dos hijos pequeños, de 5 y 9 años a visitar el Acuario y realizar el nado Ride con delfines. El acuario es sumamente pequeño, y no tiene muchos especies. El nado con delfines fue una linda experiencia pero no la recomiendo para niños muy pequeños. El agua está realmente helada. La interacción con el delfín es muy poca por el precio que se paga.Lo peor y más decepcionante de todo fue el exorbitante precio que te cobran por las fotos! Realmente se aprovechan de los visitantes. Ofrecen tres packs. El más económico solo incluye 10 fotos digitales y tiene un valor de usd 203. El segundo pack incluye todas las fotos digitales más un video por usd 252. Y el más caro además ofrece un álbum con cuatro fotos impresas. Este tiene un valor de casi usd 300. Me pareció realmente una exageración. Al final pagás usd 600 por una experiencia limitada de 30 minutos. No lo recomiendo en absoluto!!! Hay lugares más lindos en Cancún, como Isla Mujeres.",Familia,1,Stefania,2023-12-29,2023-12-01,Cancun,Acuario Interactivo,"Pack de fotos impagable!!! Hoy fui con mis dos hijos pequeños, de 5 y 9 años a visitar el Acuario y realizar el nado Ride con delfines. El acuario es sumamente pequeño, y no tiene muchos especies. El nado con delfines fue una linda experiencia pero no la recomiendo para niños muy pequeños. El agua está realmente helada. La interacción con el delfín es muy poca por el precio que se paga.Lo peor y más decepcionante de todo fue el exorbitante precio que te cobran por las fotos! Realmente se aprovechan de los visitantes. Ofrecen tres packs. El más económico solo incluye 10 fotos digitales y tiene un valor de usd 203. El segundo pack incluye todas las fotos digitales más un video por usd 252. Y el más caro además ofrece un álbum con cuatro fotos impresas. Este tiene un valor de casi usd 300. Me pareció realmente una exageración. Al final pagás usd 600 por una experiencia limitada de 30 minutos. No lo recomiendo en absoluto!!! Hay lugares más lindos en Cancún, como Isla Mujeres."
"Tanques acuáticos muy pequeños, no buenos.","Los tanques en los que se mantienen los animales son muy pequeños e inhumanos. Las investigaciones muestran que los animales marinos tienen la capacidad mental de niños de 5 a 6 años. Nunca haría que un niño viviera en un armario, y eso son los tanques. No quisiera volver a apoyar esto nunca más, es maltrato animal.",Familia,1,Canadá,2023-12-11,2023-12-01,Cancun,Acuario Interactivo,"Tanques acuáticos muy pequeños, no buenos. Los tanques en los que se mantienen los animales son muy pequeños e inhumanos. Las investigaciones muestran que los animales marinos tienen la capacidad mental de niños de 5 a 6 años. Nunca haría que un niño viviera en un armario, y eso son los tanques. No quisiera volver a apoyar esto nunca más, es maltrato animal."
Fotos pésimas y caras,"Puedes ir, pero las fotos son de pésima calidad no lo recomiendo y el precio excesivo, tiene mejor cámara mi teléfono celular",Familia,1,Diana Araya,2023-11-08,2023-11-01,Cancun,Acuario Interactivo,"Fotos pésimas y caras Puedes ir, pero las fotos son de pésima calidad no lo recomiendo y el precio excesivo, tiene mejor cámara mi teléfono celular"
Atracción de 30 minutos,"Es muy pequeño el lugar para la relación lugar precio, lo interactivo con la entrada estándar es tocar las estrellas del mar y unos peces. El lugar si no se paga por nadar con los delfines que es considerablemente alto el precio, en media hora ya se terminó la experiencia.",Familia,2,anonimo,2023-11-05,2023-11-01,Cancun,Acuario Interactivo,"Atracción de 30 minutos Es muy pequeño el lugar para la relación lugar precio, lo interactivo con la entrada estándar es tocar las estrellas del mar y unos peces. El lugar si no se paga por nadar con los delfines que es considerablemente alto el precio, en media hora ya se terminó la experiencia."
¡Tiempo increíble!,Esta fue una gran experiencia. Los delfines eran hermosos y muy inteligentes. El tiempo de interacción fue una cantidad perfecta. ¡Nos encantó cada minuto de ello! !,Familia,5,Stacey,2023-09-26,2023-09-01,Cancun,Acuario Interactivo,¡Tiempo increíble! Esta fue una gran experiencia. Los delfines eran hermosos y muy inteligentes. El tiempo de interacción fue una cantidad perfecta. ¡Nos encantó cada minuto de ello! !
"Gran experiencia, no es barata pero vale la pena.","Fuimos aquí para celebrar el cumpleaños de mi esposa e hicimos la natación con delfines y la caminata submarina, aunque no es barata, ambas experiencias valieron cada centavo.Nadar con delfines es algo que siempre quisimos hacer y no nos decepcionó. La caminata submarina por el mar no se parece a nada que haya experimentado antes y una vez que superaste la aprensión de la física y el casco grande, también fue increíble, pudimos tocar una raya fuerte, un pez puffa, una estrella de mar y muchos otros durante nuestro tiempo. en el agua con muchos otros peces de colores nadando cerca de nosotros.Los paquetes fotográficos son caros, pero hay un poco de negociación disponible, pero creo que vale la pena por los recuerdos de un día tan maravilloso.",Familia,5,"Gloucester, UK",2023-08-25,2023-08-01,Cancun,Acuario Interactivo,"Gran experiencia, no es barata pero vale la pena. Fuimos aquí para celebrar el cumpleaños de mi esposa e hicimos la natación con delfines y la caminata submarina, aunque no es barata, ambas experiencias valieron cada centavo.Nadar con delfines es algo que siempre quisimos hacer y no nos decepcionó. La caminata submarina por el mar no se parece a nada que haya experimentado antes y una vez que superaste la aprensión de la física y el casco grande, también fue increíble, pudimos tocar una raya fuerte, un pez puffa, una estrella de mar y muchos otros durante nuestro tiempo. en el agua con muchos otros peces de colores nadando cerca de nosotros.Los paquetes fotográficos son caros, pero hay un poco de negociación disponible, pero creo que vale la pena por los recuerdos de un día tan maravilloso."
"Pequeño acuario, no vale la pena para adultos","En lo que respecta a los acuarios, esta experiencia careció de brillo y se habría sentido como una pérdida de dinero si no fuera por usar nuestro Go City para ingresar. El Acuario era pequeño y no ofrecía muchas exhibiciones.El acuario general ofrecía peceras más pequeñas y un par de tanques interactivos. Todo lo demás era extra y no parecía valer el precio. No estoy seguro del tamaño real de los tanques, pero los delfines no parecían tener mucho espacio para moverse (con la esperanza de que hubiera un tanque separado donde viven).*El personal fue amableViajes seguros,mi",Pareja,2,"Weehawken, Nueva Jersey",2023-08-22,2023-08-01,Cancun,Acuario Interactivo,"Pequeño acuario, no vale la pena para adultos En lo que respecta a los acuarios, esta experiencia careció de brillo y se habría sentido como una pérdida de dinero si no fuera por usar nuestro Go City para ingresar. El Acuario era pequeño y no ofrecía muchas exhibiciones.El acuario general ofrecía peceras más pequeñas y un par de tanques interactivos. Todo lo demás era extra y no parecía valer el precio. No estoy seguro del tamaño real de los tanques, pero los delfines no parecían tener mucho espacio para moverse (con la esperanza de que hubiera un tanque separado donde viven).*El personal fue amableViajes seguros,mi"
Hostigado por vendedora agresiva.,"Fui hostigado e insultado por una trabajadora de su stand en Plaza La Isla, por el simple hecho de decirle que no estaba interesado, me insulto y amenazo con llamar a seguridad. Fue un momento desagradable para mi y mi familia.",Familia,1,anonimo,2023-08-18,2023-08-01,Cancun,Acuario Interactivo,"Hostigado por vendedora agresiva. Fui hostigado e insultado por una trabajadora de su stand en Plaza La Isla, por el simple hecho de decirle que no estaba interesado, me insulto y amenazo con llamar a seguridad. Fue un momento desagradable para mi y mi familia."
Lo justo,"Pocas especies en exhibición. Las rayas y mantas se ven ""cansadas"" de soportar turistas. Bien el hecho de dejar ver show de los delfines con la entrada general el cual no es largo pero me parce correcto para que no sea agotador para los delfines.",Pareja,4,"San Salvador, El Salvador",2023-08-02,2023-08-01,Cancun,Acuario Interactivo,"Lo justo Pocas especies en exhibición. Las rayas y mantas se ven ""cansadas"" de soportar turistas. Bien el hecho de dejar ver show de los delfines con la entrada general el cual no es largo pero me parce correcto para que no sea agotador para los delfines."
Acuario encantador,"La visita al acuario estuvo muy bien, pudimos tocar las estrellas de mar, la raya, y ver el show de los delfines.  Recomiendo mucho la visita, el lugar increible, diversidad marina muy hermosa. Pero los precios muy estimados de los souvenirs",Familia,4,anonimo,2023-07-31,2023-07-01,Cancun,Acuario Interactivo,"Acuario encantador La visita al acuario estuvo muy bien, pudimos tocar las estrellas de mar, la raya, y ver el show de los delfines.  Recomiendo mucho la visita, el lugar increible, diversidad marina muy hermosa. Pero los precios muy estimados de los souvenirs"
